fem,jobname,job,node,status,date
117,createConflictPCI,Other,vApp,enabled_noBuilds,2017-01-24 11:38:17
117,RemoveFromSELI,Other,GridEngine,enabled_noBuilds,2017-09-20 06:20:03
117,nodeSyncTest_for_vApp,Other,vApp,enabled_noBuilds,2017-07-29 13:49:18
117,nssMtWorkaroundJob_Physical,Other,vApp,enabled_noBuilds,2017-09-22 15:56:56
117,nssMtWorkaroundJob_vApp,Other,vApp,enabled_noBuilds,2017-08-24 14:48:57
117,enmRFA250Cleanup,Other,vApp,enabled_noBuilds,2017-10-12 19:38:29
117,elaupheTest,Other,Not_assigned,enabled_noBuilds,2016-09-12 16:05:31
117,nssMtLongLoopAnalysis,Other,GridEngine,enabled_noBuilds,2017-05-30 15:57:45
117,enmRemoveWorkloadAndNetwork,Other,vApp,enabled_noBuilds,2017-09-07 07:54:58
117,NSS_Simnet40K_Build,Other,GridEngine,enabled_noBuilds,2017-07-21 10:17:57
117,NSS_Simnet60K_Build,Other,GridEngine,enabled_noBuilds,2017-09-18 12:53:53
117,ABC,Other,Not_assigned,enabled_noBuilds,2016-09-12 16:30:26
117,nssHealthCheckModular15k_3,Other,vApp,enabled_noBuilds,2017-10-16 18:07:19
117,NSS_SimnetDocker_Build,Other,GridEngine,enabled_noBuilds,2017-04-27 13:38:30
117,testingNssMtPipeline_nssModularRollout,Other,vApp,enabled_noBuilds,2017-10-05 08:53:31
117,nssMtPipeline_workloadFetchNetwork,Other,vApp,enabled_noBuilds,2017-10-15 09:30:01
117,addNodeSupport,Other,vApp,enabled_noBuilds,2016-11-01 06:34:42
117,JenkinsSlaveSetup,Other,vApp,enabled_noBuilds,2017-09-28 09:58:45
117,buildLTEsimulation,Other,vApp,enabled_noBuilds,2017-06-20 13:49:25
117,nssMtStartAllNodesOfVFarm,Other,vApp,enabled_noBuilds,2017-10-11 03:24:29
117,nssMTDepUptimeCheck,Other,vApp,enabled_noBuilds,2017-10-17 03:51:00
117,Deployment_419_KGB_Install,Other,vApp,enabled_noBuilds,2017-10-16 09:13:38
117,test_uptime,Other,vApp,enabled_noBuilds,2017-10-17 03:02:00
117,hello,Other,vApp,enabled_noBuilds,2017-10-17 07:05:53
117,NSSO_TEST_REPORT_LINK_UPDATER,Other,Not_assigned,enabled_noBuilds,2017-03-20 10:44:29
117,NSS_EDE-Stats_Build,Other,GridEngine,enabled_noBuilds,2017-09-25 11:08:51
117,MT_Server_Status,Other,vApp,enabled_noBuilds,2017-06-14 20:34:41
117,testing_NSSO_Network_Layout_Builder,Other,GridEngine,enabled_noBuilds,2016-11-01 09:57:39
117,testing2_NSSO_Network_Layout_Builder,Other,GridEngine,enabled_noBuilds,2016-11-14 16:06:35
117,testing_NSSO_Network_Loayout_File_Uploader,Other,GridEngine,enabled_noBuilds,2016-11-01 16:57:38
117,nssMtSpecficTestSuiteRFA250,Other,vApp,enabled_noBuilds,2017-10-11 10:08:17
117,nssMTSetUpTestEnvironmentForDDP,Other,vApp,enabled_noBuilds,2017-10-13 10:10:00
117,NSS_nssModuleCore_310Nodes_Build,Other,GridEngine,enabled_noBuilds,2017-09-18 12:52:07
117,NSS_PATCH_APPLY_FOR_NETSIM,Other,GridEngine,enabled_noBuilds,2016-11-09 16:58:49
117,knowStoppedNodesInNETSim,Other,vApp,enabled_noBuilds,2017-10-04 14:57:47
117,netsimLogger,Other,vApp,enabled_noBuilds,2017-09-29 12:01:11
117,comparator,Other,vApp,enabled_noBuilds,2017-09-29 12:00:20
117,CollectLogs_From_ENM_Server_3.0,Other,Not_assigned,enabled_noBuilds,2017-06-16 07:24:55
117,Determine_Available_Nodes_In_15k_CSV_File,Other,Not_assigned,enabled_noBuilds,2017-06-08 21:23:04
117,Precheck_MT_Server,Other,vApp,enabled_noBuilds,2017-07-21 02:57:53
117,nssMtDeletePMSubscriptions,Other,vApp,enabled_noBuilds,2017-10-11 07:34:42
117,nssHealthCheck15kVFarmProd,Other,vApp,enabled_noBuilds,2017-09-11 12:28:00
117,nssQuickPreCheckMultipleClusters,Other,vApp,enabled_noBuilds,2017-07-23 11:08:34
117,rvRolloutnssModuleCore_40KCells,Other,vApp,enabled_noBuilds,2017-09-07 06:51:06
117,rvRolloutnssModuleLTE_40KCells,Other,vApp,enabled_noBuilds,2017-09-07 06:49:52
117,nssMtPipeline_rfa250,Other,vApp,enabled_noBuilds,2017-10-15 11:00:42
117,nssMtPipeline_applyWorkload,Other,vApp,enabled_noBuilds,2017-10-15 10:54:40
117,nssMtPipeline_setNssPsvCLUE,Other,GridEngine,enabled_noBuilds,2017-10-16 11:37:05
117,5G_Micro_ENM_Test,Other,vApp,enabled_noBuilds,2017-08-23 10:53:12
117,5G_SSGID_KGB+N,Other,vApp,enabled_noBuilds,2017-08-26 03:44:29
117,Enable_TLS_Using_GUI_For_Rollout,Other,vApp,enabled_noBuilds,2017-08-24 09:24:31
117,rvRolloutSimnet_30K,Other,vApp,enabled_noBuilds,2017-09-26 14:05:26
117,nssQuickPreCheck_new,Other,vApp,enabled_noBuilds,2017-10-17 03:00:01
117,nssQuickUptimeCheckMultipleClusters,Other,vApp,enabled_noBuilds,2017-10-17 03:52:01
117,nssHealthCheckModular15k_1,Other,vApp,enabled_noBuilds,2017-10-16 18:05:25
117,nssHealthCheckModular15k_2,Other,vApp,enabled_noBuilds,2017-10-16 18:05:25
117,nssHealthCheckModular15k_4,Other,vApp,enabled_noBuilds,2017-10-16 18:08:22
117,nssHealthCheckModular15k_5,Other,vApp,enabled_noBuilds,2017-10-16 18:10:01
117,nssHealthCheckModular15k_6,Other,vApp,enabled_noBuilds,2017-10-16 18:10:21
117,nssHealthCheckModular15k_7,Other,vApp,enabled_noBuilds,2017-10-16 18:12:00
117,nssHealthCheckModular15k_8,Other,vApp,enabled_noBuilds,2017-10-16 18:12:17
117,nssHealthCheckModular15k_9,Other,vApp,enabled_noBuilds,2017-10-16 18:15:20
117,buildAutomatedSimsForMom,Other,vApp,enabled_noBuilds,2017-06-27 08:41:44
117,Network_Layout_Builder_Test_VApp,Other,GridEngine,enabled_noBuilds,2017-01-11 13:01:27
117,testing_genstatsRolloutTAF,Other,vApp,enabled_noBuilds,2017-10-04 13:34:05
117,test_genstats_vapp_on_gridengine,Other,vApp,enabled_noBuilds,2017-07-12 10:25:29
117,genStatsSupportUtility,Other,vApp,enabled_noBuilds,2017-10-17 08:25:53
117,LDAP_MO_UPDATE,Other,vApp,enabled_noBuilds,2017-02-01 11:00:59
117,standalone_Yang,Other,vApp,enabled_noBuilds,2017-04-11 12:02:37
117,nssMtMaster_Openstack15k,Other,GridEngine,enabled_noBuilds,2017-10-12 10:59:55
117,nssSoftwareUpdate,Other,GridEngine,enabled_noBuilds,2017-01-26 15:10:58
117,enmNssSoftwareUpdate,Other,vApp,enabled_noBuilds,2017-09-29 12:55:40
117,NSS_Simnet2K_Build,Other,GridEngine,enabled_noBuilds,2017-09-08 13:18:37
117,nssMtActivePassiveNetimSetUp,Other,Not_assigned,enabled_noBuilds,2017-10-13 11:44:21
117,Collect_NetsimLogs,Other,vApp,enabled_noBuilds,2017-07-11 05:24:18
117,knowNssPSV,Other,vApp,enabled_noBuilds,2017-07-28 15:06:01
117,NSS_nssModuleLTE_25KCells_Build,Other,GridEngine,enabled_noBuilds,2017-09-13 07:52:51
117,findNssMTConfidenceLevel,Other,vApp,enabled_noBuilds,2017-10-16 08:03:44
117,nssMtDeleteUsers,Other,vApp,enabled_noBuilds,2017-10-11 16:34:29
117,manualCLUE_HC,Other,GridEngine,enabled_noBuilds,2017-08-12 11:56:03
117,nssMtMaster_Physical_1.8k,Other,GridEngine,enabled_noBuilds,2017-10-12 20:31:28
117,healthCheckReferenceFileGenerator,Other,GridEngine,enabled_noBuilds,2017-10-12 14:31:12
117,simdep_1.8k,Other,vApp,enabled_noBuilds,2017-10-16 14:22:52
117,nssHealthCheckModular_15K_Prod,Other,vApp,enabled_noBuilds,2017-10-12 13:55:45
117,nssHealthCheckModular15k_1_Prod,Other,vApp,enabled_noBuilds,2017-10-12 13:59:14
117,nssHealthCheckModular15k_2_Prod,Other,vApp,enabled_noBuilds,2017-10-12 14:01:49
117,nssHealthCheckModular15k_3_Prod,Other,vApp,enabled_noBuilds,2017-10-12 14:22:05
117,nssHealthCheckModular15k_4_Prod,Other,vApp,enabled_noBuilds,2017-10-12 14:03:34
117,nssHealthCheckModular15k_5_Prod,Other,vApp,enabled_noBuilds,2017-10-12 14:04:15
117,nssHealthCheckModular15k_6_Prod,Other,vApp,enabled_noBuilds,2017-10-12 14:05:11
117,nssHealthCheckModular15k_7_Prod,Other,vApp,enabled_noBuilds,2017-10-12 14:05:37
117,nssHealthCheckModular15k_8_Prod,Other,vApp,enabled_noBuilds,2017-10-12 14:06:27
117,nssHealthCheckModular15k_9_Prod,Other,vApp,enabled_noBuilds,2017-10-12 14:07:17
117,5G_TestBuild_Automation,Other,vApp,enabled_noBuilds,2017-10-13 10:13:12
117,compareEscCi,Other,vApp,enabled_noBuilds,2017-09-29 12:00:24
117,enmWorkLoadVM_Setup,Other,vApp,enabled_noBuilds,2017-08-03 09:49:05
117,simdep_30k,Other,vApp,enabled_noBuilds,2017-07-18 10:48:07
117,comparePortalNetworkLayout,Other,vApp,enabled_noBuilds,2017-09-29 12:00:30
117,enmWorkLoadNetwork_Setup,Other,vApp,enabled_noBuilds,2017-05-30 15:38:19
117,enmWorkLoadProfile_Setup,Other,vApp,enabled_noBuilds,2017-05-06 18:22:48
117,enmWorkloadFetchNetworkNew,Other,vApp,enabled_noBuilds,2017-10-10 22:33:13
117,knowEnmIso,Other,vApp,enabled_noBuilds,2017-09-28 19:51:59
117,standaloneRolloutOfSimulation,Other,GridEngine,enabled_noBuilds,2017-03-03 06:20:52
117,simdep_nssModule,Other,vApp,enabled_noBuilds,2017-06-05 20:50:12
117,nssModularRollout,Other,vApp,enabled_noBuilds,2017-10-15 07:41:56
117,nssHealthCheckModularVapp,Other,vApp,enabled_noBuilds,2017-10-12 16:51:32
117,test_xsatchi,Other,vApp,enabled_noBuilds,2017-10-12 07:23:29
117,knowVappEnmIso,Other,vApp,enabled_noBuilds,2017-09-08 12:44:15
117,nssMtSpecficTestSuiteLongLoop,Other,vApp,enabled_noBuilds,2017-10-11 11:26:27
117,patchInstallFromUrl,Other,vApp,enabled_noBuilds,2017-10-13 08:30:51
117,nssHealthCheckModular_1.8K,Other,vApp,enabled_noBuilds,2017-10-16 16:46:00
117,nssHealthCheckModular1.8k_1,Other,vApp,enabled_noBuilds,2017-10-16 16:49:18
117,nssMtSpecficTestSuiteRFA250_vApp,Other,vApp,enabled_noBuilds,2017-07-14 10:45:18
117,nssMtSpecficTestSuiteLongLoop_vApp,Other,vApp,enabled_noBuilds,2017-07-17 15:50:01
117,knowNodeAllocationForTeam,Other,vApp,enabled_noBuilds,2017-07-05 06:52:24
117,enmNssSimulationRolloutFromUrl,Other,vApp,enabled_noBuilds,2017-10-13 12:56:50
117,standalone_nssMtNodeAgnostic_vApp,Other,vApp,enabled_noBuilds,2017-10-08 16:13:26
117,standalone_nssMtPmStatistics_vApp,Other,vApp,enabled_noBuilds,2017-04-04 15:10:52
117,simnetBuildChecker,Other,vApp,enabled_noBuilds,2017-04-10 06:51:24
117,nssMtMaster_Openstack1.8k,Other,GridEngine,enabled_noBuilds,2017-10-16 14:21:47
117,nssLoggingON,Other,vApp,enabled_noBuilds,2017-10-12 09:47:30
117,nssLoggingOFF,Other,vApp,enabled_noBuilds,2017-10-12 13:43:18
117,knowOssModelId,Other,vApp,enabled_noBuilds,2017-10-13 07:18:56
117,findNssMTConfidenceLevelLL,Other,vApp,enabled_noBuilds,2017-10-11 07:02:05
117,updateTrustProfileForVapp,Other,vApp,enabled_noBuilds,2017-10-08 16:43:53
117,fullInstallPatchRollout,Other,vApp,enabled_noBuilds,2017-09-14 12:09:05
117,nssMtUpdateTrustProfileForVapp,Other,vApp,enabled_noBuilds,2017-08-23 16:25:52
117,updateTrustProfileForVfarm,Other,vApp,enabled_noBuilds,2017-10-11 13:36:41
117,nssMtYangRolloutModular,Other,vApp,enabled_noBuilds,2017-08-22 20:47:21
117,enmWorkloadFetchNetwork_standalone,Other,vApp,enabled_noBuilds,2017-10-12 06:40:00
117,enmMTAddLicenses_standalone,Other,vApp,enabled_noBuilds,2017-09-15 23:15:04
117,nssMtPipeline_addNetworkAndApplyPibConfiguration,Other,vApp,enabled_noBuilds,2017-10-15 09:44:28
117,test_xabhkop,Other,vApp,enabled_noBuilds,2017-10-11 17:05:54
117,NSS_MT_Add_Network_and_Apply_PIB_Configuration,Other,vApp,enabled_noBuilds,2017-09-15 23:16:25
117,NSS_MT_Manage_And_Supervise_Network,Other,vApp,enabled_noBuilds,2017-08-01 11:40:47
117,enmMTAddLicensesNew,Other,vApp,enabled_noBuilds,2017-08-02 11:37:19
117,NSS_MT_Add_Network_and_Apply_PIB_Configuration_New,Other,vApp,enabled_noBuilds,2017-08-02 11:37:17
117,NSS_MT_Manage_And_Supervise_Network_New,Other,vApp,enabled_noBuilds,2017-08-02 11:37:16
117,nssMtPipeline_manageAndSuperviseNetwork,Other,vApp,enabled_noBuilds,2017-10-15 09:56:20
117,rollout2k_network,Other,vApp,enabled_noBuilds,2017-09-04 12:50:04
117,NSSO_TEST_REPORT_LINK_UPDATER_New,Other,Not_assigned,enabled_noBuilds,2017-03-31 11:07:52
117,simdep_2k,Other,vApp,enabled_noBuilds,2017-10-09 10:00:57
117,nssMtMaster_Physical30k,Other,vApp,enabled_noBuilds,2017-07-18 10:45:24
117,NSS_Simnet30K_Build,Other,GridEngine,enabled_noBuilds,2017-09-19 13:32:58
117,updateTrustProfileForOpenstack,Other,vApp,enabled_noBuilds,2017-10-16 15:36:42
117,nssMtUpdateTrustProfileForVfarm,Other,vApp,enabled_noBuilds,2017-10-16 15:17:48
117,nssMtUpdateTrustProfileForOpenstack,Other,vApp,enabled_noBuilds,2017-10-16 14:22:17
117,edeStatsSupportUtility,Other,vApp,disabled_noBuilds,2017-08-16 14:27:22
117,checkconnecivityNetsim,Other,vApp,enabled_noBuilds,2017-09-06 16:39:19
117,newSatishTest,Other,vApp,enabled_noBuilds,2017-06-12 09:16:39
117,modifycrontab,Other,vApp,enabled_noBuilds,2017-09-07 06:46:32
117,NSS_nssModuleWCDMA_35KCells_Build,Other,GridEngine,enabled_noBuilds,2017-09-19 13:35:24
117,NSS_nssModuleTransport_7.5KNodes_Build,Other,GridEngine,enabled_noBuilds,2017-05-10 07:37:15
117,NSS_nssModuleTransport_5KNodes_Build,Other,GridEngine,enabled_noBuilds,2017-10-04 12:31:34
117,standalone_nssMtNodeAgnostic_vFarm1.8K,Other,vApp,enabled_noBuilds,2017-05-16 14:05:42
117,nodeSyncTest_for_vFarm,Other,vApp,enabled_noBuilds,2017-09-13 20:49:51
117,nssSimulationRolloutUrl,Other,vApp,enabled_noBuilds,2017-09-13 18:34:15
117,nssDesignStopAdministrator,Admin,GridEngine,enabled_noBuilds,2017-05-29 13:36:34
117,nssDesignStopProcessAdministrator,Admin,GridEngine,enabled,2017-10-16 07:30:58
117,nssMtNodeAgnostic_vFarm1.8K,Other,vApp,enabled_noBuilds,2017-09-10 13:41:38
117,NSS_nssModuleLTE_15KCells_Build,Other,GridEngine,enabled_noBuilds,2017-05-17 10:12:10
117,setNssPsvConfidenceLevel,Other,GridEngine,enabled_noBuilds,2017-10-13 12:19:11
117,nssQuickNetsimReboot,Other,vApp,enabled_noBuilds,2017-10-15 12:40:26
117,Test_createNewNssProductSetVersion,Other,GridEngine,enabled_noBuilds,2017-08-18 10:14:47
117,nssMtMaster_nssModuleLTE_15KCells,Other,GridEngine,enabled_noBuilds,2017-06-05 18:40:22
117,knowMetricsOfJob,Other,vApp,enabled_noBuilds,2017-06-08 21:18:09
117,testTlsJob,Other,vApp,enabled_noBuilds,2017-06-09 13:28:01
117,NSS_Simnet1.8K_Build,Other,GridEngine,enabled_noBuilds,2017-10-06 16:22:13
117,test_eattsma,Other,vApp,enabled_noBuilds,2017-06-16 07:25:43
117,test_ravi,Other,vApp,enabled_noBuilds,2017-08-16 08:48:43
117,tweekMongoDB,Other,GridEngine,enabled_noBuilds,2017-08-22 09:42:07
117,nssHealthCheckModular_30K,Other,vApp,enabled_noBuilds,2017-06-13 16:06:00
117,nssHealthCheckModular30K_1,Other,vApp,enabled_noBuilds,2017-06-13 16:06:35
117,simdep_standalone_xsnearr,Other,Not_assigned,enabled_noBuilds,2017-07-07 04:03:31
117,test-azra,Other,Not_assigned,enabled_noBuilds,2017-06-13 17:27:07
117,nssMTSetUpTestEnvironmentForDDP_standalone,Other,vApp,enabled_noBuilds,2017-10-17 03:44:00
117,testBuildLTEsimulation,Other,vApp,enabled_noBuilds,2017-06-20 13:34:24
117,workloadChange,Other,vApp,enabled_noBuilds,2017-06-21 09:09:04
117,nlf_generator,Other,Not_assigned,enabled_noBuilds,2017-08-18 12:31:42
117,nodesCleanUp_xsnearr,Other,vApp,enabled_noBuilds,2017-07-20 11:55:50
117,nssHealthCheckModular_1.8K_standalone,Other,vApp,enabled_noBuilds,2017-07-11 14:25:35
117,nssHealthCheckModular1.8k_1_standalone,Other,vApp,enabled_noBuilds,2017-07-11 14:25:35
117,NSS_MT_Add_Licenses,Other,vApp,enabled_noBuilds,2017-10-10 22:50:38
117,NSSMT_Apply_Workload,Other,vApp,enabled_noBuilds,2017-10-11 03:14:05
117,NSSMT_Manage_And_Supervise_Network,Other,vApp,enabled_noBuilds,2017-10-11 02:44:43
117,5G_NEtypeInstall,Other,vApp,enabled,2017-10-13 10:13:01
117,NSS_MT_Fetch_Network,Other,vApp,enabled_noBuilds,2017-10-10 22:40:33
117,NSSMT_Add_Network_and_Apply_PIB_Configuration,Other,vApp,enabled_noBuilds,2017-10-10 22:52:08
117,UploadToNexus,Other,GridEngine,enabled_noBuilds,2017-10-13 10:23:34
117,upstreamNssModularRollout,Other,vApp,enabled_noBuilds,2017-07-21 19:24:19
117,test_startOnly8NodesOnVapp,Other,vApp,enabled_noBuilds,2017-06-30 13:18:01
117,startOnly40NodesOnVapp,Other,vApp,enabled_noBuilds,2017-10-12 15:40:56
117,centralcsvautomate,Other,GridEngine,enabled_noBuilds,2017-09-29 12:02:20
117,CollectLogs_From_ENM_Server,Other,vApp,enabled_noBuilds,2017-07-10 09:00:03
117,healthCheck_Docker,Other,vApp,enabled_noBuilds,2017-07-17 14:01:06
117,NodesupportWithPatch,Other,vApp,enabled_noBuilds,2017-07-13 10:40:05
117,5GvAppTest,Other,vApp,enabled_noBuilds,2017-09-29 13:40:29
117,srikanthb_nssMtSpecficTestSuiteRFA250_vApp,Other,vApp,enabled_noBuilds,2017-07-14 06:11:47
117,get_ENM_NetsimLogs,Other,vApp,enabled_noBuilds,2017-07-14 13:54:43
117,srinkantb_nssMtSpecficTestSuiteRFA250,Other,vApp,enabled_noBuilds,2017-07-14 13:32:27
117,workloadautomate,Other,vApp,enabled_noBuilds,2017-07-19 08:40:09
117,tester,Other,Not_assigned,enabled_noBuilds,2017-07-26 15:17:02
117,final_tls,Other,vApp,enabled_noBuilds,2017-08-07 13:05:01
117,Final_TLS_For_LongLoop_Servers,Other,vApp,enabled_noBuilds,2017-10-11 16:29:42
117,standalone_workaround,Other,vApp,enabled_noBuilds,2017-07-25 13:26:33
117,knowSarOutput,Other,vApp,enabled_noBuilds,2017-07-26 18:31:24
117,testing_genStatsSupportUtitility,Other,vApp,enabled_noBuilds,2017-09-18 15:02:10
117,rvRolloutnssModuleTransport_5KNodes,Other,vApp,enabled_noBuilds,2017-10-17 08:02:56
117,rvRolloutnssModuleLTE_25KCells,Other,vApp,enabled_noBuilds,2017-10-12 23:18:54
117,rvRolloutnssModuleWCDMA_35KCells,Other,vApp,enabled_noBuilds,2017-10-12 20:57:32
117,rvRolloutnssModuleCore_310Nodes,Other,vApp,enabled_noBuilds,2017-10-13 08:37:39
117,rvRolloutSingleVm,Other,vApp,enabled_noBuilds,2017-10-05 16:02:59
117,rvStart80Nodes,Other,vApp,enabled,2017-07-30 10:29:26
117,rvHealthCheck,Other,vApp,enabled_noBuilds,2017-07-30 11:12:11
117,NSS_nssModuleGSM_5Kcells_Build,Other,GridEngine,enabled_noBuilds,2017-10-17 08:19:43
117,nssMtPipeline_enmRemoveWorkloadAndNetwork,Other,vApp,enabled_noBuilds,2017-10-15 07:41:54
117,NSS_nssModuleTransport_5Knodes_SOEM_Build,Other,GridEngine,enabled_noBuilds,2017-09-13 10:06:22
117,NSS_nssModule_5Kcells_Small_Build,Other,GridEngine,enabled_noBuilds,2017-09-14 10:31:55
117,nssMTRFA250_xml,Other,vApp,enabled,2017-09-13 14:47:23
117,nssMTLongLoop_xml,Other,vApp,enabled_noBuilds,2017-09-20 13:16:54
117,simdep_5k_SOEM,Other,vApp,enabled_noBuilds,2017-09-21 08:14:59
117,nssMtMaster_Physical_nssModuleTransport_5Knodes_SOEM,Other,vApp,enabled_noBuilds,2017-09-20 10:48:56
117,testing_genStatsSupportUtility,Other,vApp,enabled_noBuilds,2017-10-12 15:13:28
117,nssMtMaster_Physical_5Kcells_Small,Other,vApp,enabled_noBuilds,2017-10-13 11:55:51
117,simdep_5k_Small,Other,vApp,enabled_noBuilds,2017-10-13 11:57:32
117,CopyupdateTrustProfileForVfarm,Other,vApp,enabled_noBuilds,2017-09-19 07:58:41
117,testTAF,Other,Not_assigned,disabled_noBuilds,2017-10-02 08:16:57
117,NSS_nssModuleTransport_20KNodes_Build,Other,GridEngine,enabled_noBuilds,2017-10-04 12:32:33
117,rvRolloutnssModuleTransport_20KNodes,Other,vApp,enabled_noBuilds,2017-09-29 16:54:18
117,enmRemoveWorkloadAndNetwork_test,Other,vApp,enabled_noBuilds,2017-09-27 15:20:39
117,rebootMaster,Other,vApp,enabled_noBuilds,2017-10-03 14:30:09
117,Enable_TLS_For_Cloud,Other,vApp,enabled_noBuilds,2017-09-28 13:56:59
118,EiffelOpTest2_WhenConfidenceLevelUpdated_DoUploadArtifact,Other,Not_assigned,enabled,2016-06-01 11:18:42
118,EiffelOpTest4_EmttTestJob,Other,Not_assigned,enabled,2015-07-14 19:38:24
118,EiffelOpTest1_WhenManuallyTrigged_DoUpdateConfidenceLevel,Other,Not_assigned,enabled,2016-06-01 11:18:27
118,EiffelOpTest3_WhenArtifactUploaded_DoRun,Other,Not_assigned,enabled,2017-10-16 20:02:09
118,X_TRIGGER_TEST_ABORT,Other,Not_assigned,enabled,2017-09-12 09:01:30
118,X_TRIGGER_TEST_ENV_VARS1,Other,Not_assigned,enabled,2017-09-12 09:02:16
118,X_TRIGGER_TEST_ENV_VARS2,Other,Not_assigned,enabled,2017-09-12 09:02:57
118,Roll_out_ENM_TE_template_on_TE_release,Release,Not_assigned,enabled,2015-11-30 16:12:58
118,TafExecutor_KVM_Run_Custom_Testware,Other,Not_assigned,enabled,2015-12-15 01:03:38
118,TAFVersionTest,Other,Not_assigned,enabled,2015-06-22 17:44:06
118,neo4j_scan_vm,Other,Not_assigned,enabled,2015-09-02 17:33:57
118,TafExecutor_SmokeTest_for_new_TE_install,Other,master,enabled,2017-05-29 14:48:05
118,Roll_out_TE_Snapshot_to_vapp,Other,master,enabled,2015-09-21 14:05:31
118,Short_Loop_TafExecutor_KVM_against_TAF_Server,Other,master,enabled,2015-12-01 11:01:10
118,RefeshSlaveTemplate,Other,Not_assigned,enabled,2015-08-24 17:34:03
118,KirillTest,Other,Not_assigned,enabled,2015-07-17 17:59:24
118,X_TRIGGER_TEST_HAPPY_PATH,Other,Not_assigned,enabled,2017-09-12 09:05:00
118,Kirill Grid test,Other,Not_assigned,enabled,2015-07-20 10:53:13
118,X_TRIGGER_TEST_ANALYSIS,Other,Not_assigned,enabled,2017-09-12 09:04:21
118,Manual_Test_Report_Sample,Other,Not_assigned,enabled_noBuilds,2015-07-27 09:41:10
118,X_TRIGGER_TEST_ISO,Other,Not_assigned,enabled,2017-09-12 09:06:16
118,test_parallel_itests,Other,Not_assigned,enabled,2015-11-03 10:58:28
118,X_TRIGGER_TEST_MIN_VERSIONS,Other,Not_assigned,enabled,2017-09-12 09:07:45
118,X_TRIGGER_TEST_STRING_PARAMS,Other,Not_assigned,enabled,2017-09-12 09:09:50
118,X_TRIGGER_TEST_DYNAMIC_SCHEDULE_VERSION,Other,Not_assigned,enabled,2017-09-12 09:05:37
118,X_TRIGGER_MANUAL_TESTS,Other,Not_assigned,enabled,2017-09-12 09:03:45
118,TE_Trigger_pre_release_test,Release,Not_assigned,enabled,2015-07-28 16:09:07
118,NEXUS_ciexe_test_flow_Release,Release,Not_assigned,enabled,2017-10-10 13:55:19
118,X_SVG_TEST,Other,Not_assigned,disabled,2015-09-03 14:54:38
118,ERICtaf_examples_UpdatePom_AfterRelease,Release,Not_assigned,enabled,2016-01-06 16:38:36
118,Long_Loop_TafExecutor_KVM_against_TAF_Server,Other,Not_assigned,enabled,2015-10-02 12:37:23
118,TAF 3.0 Workflow,Other,Not_assigned,None,2015-09-08 08:28:03
118,TAF3_UNIT,Unit,Not_assigned,enabled,2015-09-07 13:29:25
118,TAF Workflow gerrit,Other,Not_assigned,None,2015-09-08 08:39:34
118,_Sample_triggger_job_with_test_analysis,Other,Not_assigned,enabled,2015-09-18 11:19:31
118,TEST_join-plugin-a,Other,Not_assigned,enabled,2016-04-29 11:11:15
118,Roll_out_TE_Snapshot_to_vapp_no_tpl_created,Other,Not_assigned,enabled,2015-09-22 17:44:59
118,Surefire_RFA_Test,Other,Not_assigned,enabled_noBuilds,2015-11-26 15:44:01
118,Admin_Restart_RHEL6.4_GridEngine_Slaves,Admin,master,enabled,2017-10-17 03:00:21
118,AllureTestJohn,Other,Not_assigned,enabled_noBuilds,2015-09-29 14:13:26
118,Admin_FEMJenkins_Hub238l_NexusURL_Change,Admin,Not_assigned,enabled_noBuilds,2015-10-09 16:23:40
118,X_TRIGGER_TEST_SPECIFIED_ISO_VERSION,Other,Not_assigned,enabled,2017-09-12 09:06:56
118,_trigger_job_tp_acc_tests,Other,Not_assigned,enabled_noBuilds,2015-10-14 13:41:27
118,_CIP9384Test,Other,Not_assigned,enabled,2015-10-15 13:22:45
118,TEST_join-plugin-b,Other,Not_assigned,enabled,2016-04-29 11:11:27
118,RFA_Job,Other,Not_assigned,enabled_noBuilds,2015-12-02 16:22:07
118,_TE_Grid_Poc,Other,Not_assigned,enabled,2015-12-22 17:29:51
118,test_parallel_flaky_plugin,Other,Not_assigned,enabled,2015-11-03 12:09:36
118,ERICtaffit_UpdatePom_AfterRelease,Release,Not_assigned,enabled,2016-01-14 14:54:20
118,Examples_And_Taffit_UpdatePom_FlowControl,Other,Not_assigned,enabled,2015-11-13 17:02:23
118,X_TRIGGER_TAF_SCHEDULER,Other,Not_assigned,enabled,2015-12-04 09:54:33
118,TMS_TEST_RestoreStage_DB,Other,Not_assigned,enabled,2015-12-04 13:47:59
118,taffit_flow,Other,Not_assigned,enabled,2016-01-20 17:23:19
118,Roll_out_ENM_TE_template_on_TE_release_latest,Release,Not_assigned,enabled_noBuilds,2015-11-24 11:09:10
118,Test_Examples_Job,Other,Not_assigned,enabled,2016-01-20 17:24:01
118,test_properties,Other,Not_assigned,enabled,2016-01-06 16:35:26
118,TEST_KGB_VAPP,Other,Not_assigned,enabled,2016-01-22 19:10:04
118,TAF_SCHEDULER_DEMO_JOB,Other,Not_assigned,enabled,2016-02-18 15:50:17
118,save_parameters,Other,Not_assigned,enabled,2016-01-25 14:42:05
118,reuse_params,Other,Not_assigned,enabled,2016-01-25 14:42:21
118,Testing_CIS-12273_Java_8,Other,Not_assigned,enabled,2016-03-01 10:27:23
118,TE Dockerized PoC,Other,Not_assigned,enabled,2016-12-07 08:59:08
